timesheet_id,employee_id,project_id,date,hours,type
TS04319,EMP018,PRJ002,2025-07-14,5.6,internal
TS04320,EMP005,PRJ013,24/07/2024,5.3,billable
TS04321,EMP001,PRJ003,2024-04-08,1.5,billable
TS04322,EMP001,PRJ020,16/10/2024,2.3,billable
TS04323,EMP003,PRJ017,22.08.2025,5.2,billable
TS04324,EMP013,PRJ017,16.04.2025,5.9,billable
TS04325,EMP019,PRJ006,16.12.2024,7.9,billable
TS04326,EMP015,PRJ025,2025-04-17,5.7,billable
TS04327,EMP013,PRJ008,16/02/2024,6.6,internal
TS04328,EMP022,PRJ012,28.02.2024,3.5,internal
TS04329,EMP009,PRJ024,29.09.2025,7.9,billable
TS04330,EMP015,PRJ013,2024-06-11,6.4,billable
TS04331,EMP010,PRJ007,2025-04-22,5.7,billable
TS04332,EMP001,PRJ028,04.06.2025,3.4,billable
TS04333,EMP018,PRJ027,05/03/2024,1.2,internal
TS04334,EMP012,PRJ033,22.01.2025,7.9,billable
TS04335,EMP023,PRJ013,2025-02-24,2.9,internal
TS04336,EMP016,PRJ026,19/05/2025,5.6,internal
TS04337,EMP009,PRJ022,16/06/2025,4.1,billable
TS04338,EMP021,PRJ017,31.03.2025,6.2,billable
TS04339,EMP015,PRJ017,2024-11-25,5.5,billable
TS04340,EMP008,PRJ029,22.05.2025,2.2,billable
TS04341,EMP024,PRJ034,17.09.2025,3.8,internal
TS04342,EMP001,PRJ016,27.03.2025,6.6,billable
TS04343,EMP016,PRJ034,2024-01-08,3.6,billable
TS04344,EMP013,PRJ013,10/07/2024,6.1,billable
TS04345,EMP024,PRJ034,2024-02-13,5.9,billable
TS04346,EMP002,PRJ018,01/04/2024,3.5,billable
TS04347,EMP023,PRJ017,31.01.2024,3.2,billable
TS04348,EMP017,PRJ015,2025-07-01,4.2,billable
TS04349,EMP013,PRJ030,14/10/2024,5.5,billable
TS04350,EMP008,PRJ014,21.05.2024,7.3,billable
TS04351,EMP011,PRJ010,26/02/2024,6.0,internal
TS04352,EMP003,PRJ002,02/07/2024,5.4,billable
TS04353,EMP020,PRJ021,29/04/2024,3.7,internal
TS04354,EMP019,PRJ031,2024-07-26,4.6,internal
TS04355,EMP007,PRJ021,02.04.2025,7.0,billable
TS04356,EMP007,PRJ022,24.01.2024,7.6,internal
TS04357,EMP006,PRJ027,02.02.2024,2.3,billable
TS04358,EMP011,PRJ028,28.04.2025,1.4,billable
TS04359,EMP006,PRJ012,2024-09-03,7.2,billable
TS04360,EMP005,PRJ013,20.05.2025,4.2,billable
TS04361,EMP022,PRJ007,2025-12-17,6.2,billable
TS04362,EMP015,PRJ001,2024-12-10,7.4,billable
TS04363,EMP002,PRJ026,20/10/2025,3.5,internal
TS04364,EMP015,PRJ034,30/07/2024,6.3,billable
TS04365,EMP017,PRJ013,11/01/2024,2.6,billable
TS04366,EMP011,PRJ019,09/12/2025,5.7,internal
TS04367,EMP017,PRJ004,23/09/2025,1.1,billable
TS04368,EMP008,PRJ025,19/09/2024,2.7,internal
TS04369,EMP024,PRJ033,2024-09-30,7.6,internal
TS04370,EMP011,PRJ014,25.01.2024,2.4,billable
TS04371,EMP012,PRJ028,2024-01-08,6.9,internal
TS04372,EMP002,PRJ008,07.01.2025,2.1,internal
TS04373,EMP020,PRJ026,27.01.2025,2.4,billable
TS04374,EMP008,PRJ023,2025-02-13,3.5,internal
TS04375,EMP019,PRJ008,2024-12-27,2.9,internal
TS04376,EMP007,PRJ011,29.01.2024,1.8,internal
TS04377,EMP018,PRJ021,2024-01-05,1.2,billable
TS04378,EMP023,PRJ003,2025-12-10,7.0,internal
TS04379,EMP017,PRJ008,2025-12-10,1.2,billable
TS04380,EMP017,PRJ019,26/12/2025,4.1,internal
TS04381,EMP020,PRJ029,30.07.2024,5.1,billable
TS04382,EMP011,PRJ021,2024-08-30,4.7,billable
TS04383,EMP022,PRJ013,11/06/2025,7.1,billable
TS04384,EMP004,PRJ033,17.12.2024,2.3,billable
TS04385,EMP017,PRJ034,10/11/2025,6.1,billable
TS04386,EMP017,PRJ008,11.08.2025,4.0,billable
TS04387,EMP024,PRJ033,09/04/2025,3.7,
TS04388,EMP010,PRJ033,21.07.2025,3.0,billable
TS04389,EMP017,PRJ009,03/11/2025,2.8,billable
TS04390,EMP001,PRJ029,26/02/2025,5.2,billable
TS04391,EMP007,PRJ024,2024-12-06,4.6,billable
TS04392,EMP022,PRJ010,02/04/2025,4.1,billable
TS04393,EMP016,PRJ032,07/10/2024,3.6,internal
TS04394,EMP005,PRJ014,10.06.2025,4.1,internal
TS04395,EMP016,PRJ031,22.09.2025,1.3,billable
TS04396,EMP012,PRJ019,14.07.2025,6.8,billable
TS04397,EMP024,PRJ007,24.03.2025,4.0,billable
TS04398,EMP016,PRJ008,06/06/2024,3.3,billable
TS04399,EMP025,PRJ029,2025-03-17,4.1,billable
TS04400,EMP005,PRJ010,19/05/2025,2.0,billable
TS04401,EMP010,PRJ024,2024-04-25,5.9,billable
TS04402,EMP002,PRJ004,13.12.2024,3.0,billable
TS04403,EMP012,PRJ022,2025-01-07,7.5,internal
TS04404,EMP022,PRJ014,29.07.2024,3.6,internal
TS04405,EMP025,PRJ027,28.02.2025,,billable
TS04406,EMP024,PRJ006,2024-01-31,4.5,internal
TS04407,EMP003,PRJ024,2024-12-03,5.8,billable
TS04408,EMP015,PRJ015,2024-08-16,3.7,billable
TS04409,EMP008,PRJ005,17.11.2025,5.8,billable
TS04410,EMP017,PRJ035,2024-12-24,5.5,billable
TS04411,EMP025,PRJ013,2025-09-03,1.5,billable
TS04412,EMP010,PRJ004,05.02.2024,5.3,billable
TS04413,EMP019,PRJ028,2024-09-05,4.5,billable
TS04414,EMP018,PRJ029,2025-06-17,2.2,billable
TS04415,EMP017,PRJ020,2024-10-17,7.7,billable
TS04416,EMP015,PRJ028,2025-02-17,2.7,internal
TS04417,EMP010,PRJ033,17.12.2025,1.6,billable
TS04418,EMP016,PRJ018,03/06/2024,6.1,billable
TS04419,EMP021,PRJ013,01.12.2025,6.4,internal
TS04420,EMP015,PRJ021,16/06/2025,1.7,billable
TS04421,EMP009,PRJ011,2024-11-14,3.7,billable
TS04422,EMP013,PRJ014,2025-08-05,5.3,billable
TS04423,EMP014,PRJ026,14/11/2024,5.6,
TS04424,EMP013,PRJ001,22/07/2025,7.6,internal
TS04425,EMP013,PRJ027,2025-11-14,8.0,billable
TS04426,EMP005,PRJ010,05.09.2024,5.7,billable
TS04427,EMP016,PRJ009,2024-07-09,7.3,billable
TS04428,EMP025,PRJ018,2024-02-26,7.9,billable
TS04429,EMP010,PRJ034,02/12/2024,4.5,billable
TS04430,EMP013,PRJ021,24.11.2025,6.4,billable
TS04431,EMP012,PRJ030,2025-05-29,3.7,billable
TS04432,EMP024,PRJ009,11/02/2025,5.5,billable
TS04433,EMP020,PRJ017,2024-08-07,7.8,internal
TS04434,EMP004,PRJ017,20/03/2025,3.5,internal
TS04435,EMP005,PRJ006,02/12/2025,4.6,billable
TS04436,EMP005,PRJ004,2024-09-12,3.3,billable
TS04437,EMP022,PRJ002,2024-12-16,3.9,billable
TS04438,EMP018,PRJ021,2024-02-20,4.8,billable
TS04439,EMP023,PRJ033,2025-05-02,7.3,billable
TS04440,EMP019,PRJ004,2024-10-14,1.9,
TS04441,EMP024,PRJ033,22/09/2025,7.8,billable
TS04442,EMP005,PRJ006,25.06.2025,2.9,billable
TS04443,EMP019,PRJ027,2025-01-07,5.3,billable
TS04444,EMP012,PRJ028,2024-04-09,7.7,internal
TS04445,EMP007,PRJ003,15/11/2024,7.6,billable
TS04446,EMP024,PRJ024,2024-05-06,2.5,billable
TS04447,EMP005,PRJ007,17/02/2025,4.8,billable
TS04448,EMP015,PRJ008,2024-10-16,8.0,billable
TS04449,EMP020,PRJ009,2025-04-01,3.0,internal
TS04450,EMP013,PRJ003,28/06/2024,2.6,billable
TS04451,EMP001,PRJ027,29/05/2024,2.8,billable
TS04452,EMP005,PRJ004,21/11/2025,2.7,billable
TS04453,EMP024,PRJ021,25/04/2024,1.1,internal
TS04454,EMP022,PRJ028,2025-07-17,4.4,billable
TS04455,EMP025,PRJ005,01/07/2024,1.6,billable
TS04456,EMP007,PRJ012,03.09.2024,3.6,internal
TS04457,EMP008,PRJ002,06/10/2025,7.1,billable
TS04458,EMP003,PRJ027,04/12/2024,4.3,billable
TS04459,EMP004,PRJ034,20/08/2024,1.2,billable
TS04460,EMP017,PRJ022,2025-10-07,7.5,billable
TS04461,EMP002,PRJ020,2024-03-11,7.0,billable
TS04462,EMP017,PRJ003,2024-11-19,1.7,billable
TS04463,EMP024,PRJ016,2024-08-19,7.9,
TS04464,EMP025,PRJ024,2025-12-17,3.1,
TS04465,EMP010,PRJ008,19/02/2025,6.4,billable
TS04466,EMP021,PRJ010,08.04.2024,6.5,billable
TS04467,EMP006,PRJ022,23.12.2025,5.9,billable
TS04468,EMP008,PRJ014,2025-10-06,6.7,billable
TS04469,EMP018,PRJ024,24.01.2025,4.7,billable
TS04470,EMP020,PRJ007,20.05.2025,7.7,billable
TS04471,EMP025,PRJ005,28.02.2024,5.8,billable
TS04472,EMP025,PRJ013,10.09.2024,6.0,billable
TS04473,EMP010,PRJ032,29/01/2024,4.6,billable
TS04474,EMP012,PRJ019,31/12/2024,6.8,internal
TS04475,EMP012,PRJ030,22/01/2024,,internal
TS04476,EMP009,PRJ026,03.07.2024,7.1,billable
TS04477,EMP024,PRJ012,2025-04-07,1.8,billable
TS04478,EMP021,PRJ025,2024-03-07,1.8,billable
TS04479,EMP020,PRJ015,2025-03-24,6.9,billable
TS04480,EMP001,PRJ005,2025-10-31,4.3,billable
TS04481,EMP013,PRJ011,24.06.2025,1.2,internal
TS04482,EMP015,PRJ032,22.05.2025,6.5,billable
TS04483,EMP013,PRJ033,14.05.2024,7.2,billable
TS04484,EMP025,PRJ026,11/11/2024,4.0,internal
TS04485,EMP020,PRJ024,2025-02-03,5.9,billable
TS04486,EMP005,PRJ003,2024-12-30,7.1,internal
TS04487,EMP008,PRJ030,16.10.2024,6.1,internal
TS04488,EMP016,PRJ023,18.04.2024,4.0,billable
TS04489,EMP007,PRJ024,2025-07-08,1.8,billable
TS04490,EMP017,PRJ029,15/10/2024,4.5,billable
TS04491,EMP020,PRJ022,2025-11-03,4.9,billable
TS04492,EMP019,PRJ031,2024-05-07,2.2,billable
TS04493,EMP002,PRJ025,2024-09-17,4.0,billable
TS04494,EMP019,PRJ006,2025-08-05,3.9,billable
TS04495,EMP002,PRJ014,06/10/2025,1.5,internal
TS04496,EMP021,PRJ026,27.06.2025,1.9,internal
TS04497,EMP008,PRJ022,2024-12-05,2.2,billable
TS04498,EMP025,PRJ032,2024-09-16,4.4,billable
TS04499,EMP022,PRJ013,2024-10-24,6.2,billable
TS04500,EMP005,PRJ009,15/08/2025,2.5,billable
TS04501,EMP001,PRJ016,04/08/2025,5.6,billable
TS04502,EMP021,PRJ004,19.11.2024,3.3,billable
TS04503,EMP019,PRJ006,2025-04-14,3.1,billable
TS04504,EMP021,PRJ021,30.07.2024,3.4,billable
TS04505,EMP016,PRJ023,02/02/2024,7.0,billable
TS04506,EMP017,PRJ003,11/07/2024,3.7,billable
TS04507,EMP014,PRJ012,2025-09-18,2.8,billable
TS04508,EMP015,PRJ001,17/06/2025,4.8,billable
TS04509,EMP025,PRJ018,01.10.2024,6.6,billable
TS04510,EMP016,PRJ031,23.09.2024,5.4,billable
TS04511,EMP001,PRJ007,23.06.2025,6.6,billable
TS04512,EMP020,PRJ008,07.08.2024,7.7,internal
TS04513,EMP011,PRJ014,25.06.2025,3.1,billable
TS04514,EMP023,PRJ032,08/02/2024,7.0,billable
TS04515,EMP014,PRJ019,04/12/2025,2.1,billable
TS04516,EMP006,PRJ001,01/07/2024,7.7,internal
TS04517,EMP020,PRJ011,2024-05-27,5.6,billable
TS04518,EMP025,PRJ029,09/09/2024,5.7,billable
TS04519,EMP020,PRJ022,24.09.2024,4.3,billable
TS04520,EMP008,PRJ034,19/03/2024,1.4,billable
TS04521,EMP005,PRJ005,24.09.2024,5.4,billable
TS04522,EMP006,PRJ019,2025-10-10,1.7,billable
TS04523,EMP020,PRJ022,24.03.2025,2.8,internal
TS04524,EMP009,PRJ008,15/07/2024,2.5,billable
TS04525,EMP005,PRJ034,2024-12-16,7.9,billable
TS04526,EMP025,PRJ021,2025-07-21,1.8,billable
TS04527,EMP018,PRJ011,04.08.2025,1.4,billable
TS04528,EMP006,PRJ006,2025-08-21,7.0,billable
TS04529,EMP019,PRJ018,2025-05-30,1.8,billable
TS04530,EMP017,PRJ024,11.12.2025,5.9,internal
TS04531,EMP006,PRJ027,2024-11-25,2.1,internal
TS04532,EMP015,PRJ020,13.02.2024,2.1,billable
TS04533,EMP014,PRJ033,09/06/2025,7.7,billable
TS04534,EMP023,PRJ035,30.05.2024,4.2,internal
TS04535,EMP015,PRJ021,15/09/2025,7.7,internal
TS04536,EMP019,PRJ008,2024-11-18,2.3,billable
TS04537,EMP004,PRJ007,2024-07-16,1.4,billable
TS04538,EMP018,PRJ011,29.08.2024,3.0,billable
TS04539,EMP005,PRJ017,2025-02-10,2.2,billable
TS04540,EMP006,PRJ001,22/05/2024,3.2,internal
TS04541,EMP015,PRJ003,2025-04-03,4.3,billable
TS04542,EMP021,PRJ035,20/05/2025,5.5,internal
TS04543,EMP010,PRJ004,08/07/2025,5.9,internal
TS04544,EMP002,PRJ029,27.10.2025,3.4,internal
TS04545,EMP007,PRJ003,14.01.2025,7.0,billable
TS04546,EMP023,PRJ032,2024-05-28,3.0,billable
TS04547,EMP012,PRJ019,07.03.2024,4.1,internal
TS04548,EMP006,PRJ032,20.03.2025,6.3,internal
TS04549,EMP011,PRJ012,12.08.2024,4.9,billable
TS04550,EMP019,PRJ013,27.01.2025,5.5,internal
TS04551,EMP018,PRJ028,12.06.2025,1.1,internal
TS04552,EMP021,PRJ015,26.12.2024,7.3,billable
TS04553,EMP020,PRJ024,15.08.2025,2.6,internal
TS04554,EMP006,PRJ006,28.10.2025,2.3,billable
TS04555,EMP001,PRJ031,2025-11-04,1.0,billable
TS04556,EMP025,PRJ020,04.08.2025,3.0,billable
TS04557,EMP012,PRJ030,21/01/2025,4.5,billable
TS04558,EMP018,PRJ001,29.11.2024,7.4,billable
TS04559,EMP009,PRJ023,11/10/2024,6.2,billable
TS04560,EMP007,PRJ013,2025-12-25,1.2,billable
TS04561,EMP014,PRJ014,06.11.2025,5.8,billable
TS04562,EMP001,PRJ027,2025-05-26,3.2,billable
TS04563,EMP014,PRJ015,2025-02-17,6.3,billable
TS04564,EMP001,PRJ017,2024-03-07,4.4,billable
TS04565,EMP014,PRJ032,2025-05-29,6.5,billable
TS04566,EMP022,PRJ012,2024-08-09,5.4,billable
TS04567,EMP017,PRJ015,27/12/2024,7.6,billable
TS04568,EMP011,PRJ009,02.05.2024,1.5,billable
TS04569,EMP008,PRJ032,2024-08-12,1.5,billable
TS04570,EMP001,PRJ035,2025-05-30,3.8,internal
TS04571,EMP011,PRJ017,20.11.2025,6.8,billable
TS04572,EMP008,PRJ027,2024-10-31,4.8,billable
TS04573,EMP005,PRJ005,27/05/2025,2.1,billable
TS04574,EMP002,PRJ009,16/06/2025,2.8,billable
TS04575,EMP015,PRJ013,09.07.2024,6.3,billable
TS04576,EMP001,PRJ014,2025-11-11,1.9,billable
TS04577,EMP009,PRJ014,2024-07-30,3.1,billable
TS04578,EMP002,PRJ002,2024-10-28,6.9,billable
TS04579,EMP004,PRJ016,10/12/2024,3.6,internal
TS04580,EMP024,PRJ031,2024-05-30,5.8,billable
TS04581,EMP025,PRJ030,2024-05-13,5.6,billable
TS04582,EMP020,PRJ032,21/07/2025,7.3,internal
TS04583,EMP012,PRJ005,2024-08-12,4.5,billable
TS04584,EMP018,PRJ006,01/07/2025,7.8,billable
TS04585,EMP002,PRJ018,02/06/2025,4.3,billable
TS04586,EMP011,PRJ033,2025-02-25,7.5,internal
TS04587,EMP024,PRJ015,14.10.2024,1.8,billable
TS04588,EMP019,PRJ026,15.11.2024,6.1,billable
TS04589,EMP016,PRJ021,06.06.2025,3.3,billable
TS04590,EMP021,PRJ021,2024-09-03,5.6,billable
TS04591,EMP010,PRJ013,29.08.2024,5.1,billable
TS04592,EMP014,PRJ015,12/06/2025,3.2,
TS04593,EMP024,PRJ030,14/10/2025,1.5,billable
TS04594,EMP002,PRJ023,02/01/2025,5.8,billable
TS04595,EMP009,PRJ019,06.02.2024,4.2,internal
TS04596,EMP015,PRJ030,16.12.2025,7.8,internal
TS04597,EMP006,PRJ009,2024-04-18,6.3,billable
TS04598,EMP022,PRJ001,10/10/2024,1.2,internal
TS04599,EMP004,PRJ012,29/10/2024,3.8,billable
TS04600,EMP001,PRJ018,09.04.2024,7.6,billable
TS04601,EMP014,PRJ031,26/03/2024,4.7,billable
TS04602,EMP025,PRJ019,2024-11-05,6.8,internal
TS04603,EMP014,PRJ031,2024-03-25,1.8,billable
TS04604,EMP001,PRJ015,2024-09-05,2.1,billable
TS04605,EMP008,PRJ002,21/04/2025,2.7,billable
TS04606,EMP019,PRJ031,04.11.2025,7.2,billable
TS04607,EMP025,PRJ004,2024-09-24,6.6,billable
TS04608,EMP020,PRJ033,27.08.2025,5.0,billable
TS04609,EMP010,PRJ034,2024-05-06,1.7,internal
TS04610,EMP025,PRJ019,09/09/2024,2.0,billable
TS04611,EMP012,PRJ007,06/06/2025,6.5,billable
TS04612,EMP016,PRJ004,23/01/2024,2.7,billable
TS04613,EMP005,PRJ023,2025-01-27,6.6,billable
TS04614,EMP023,PRJ022,05.08.2024,3.7,billable
TS04615,EMP003,PRJ022,23.09.2024,1.8,billable
TS04616,EMP021,PRJ009,2024-01-29,3.7,billable
TS04617,EMP007,PRJ004,2024-02-05,3.5,billable
TS04618,EMP006,PRJ028,24.03.2025,5.6,internal
TS04619,EMP018,PRJ017,2025-11-18,2.0,internal
TS04620,EMP022,PRJ021,17.11.2025,6.4,billable
TS04621,EMP014,PRJ006,30/06/2025,2.9,internal
TS04622,EMP011,PRJ035,06.06.2024,3.8,billable
TS04623,EMP004,PRJ018,18/09/2025,5.1,internal
TS04624,EMP007,PRJ009,2024-07-18,3.4,billable
TS04625,EMP023,PRJ014,18.11.2025,6.2,billable
TS04626,EMP011,PRJ002,22.05.2025,3.2,internal
TS04627,EMP022,PRJ029,06/08/2024,3.5,internal
TS04628,EMP009,PRJ031,19/05/2025,4.4,billable
TS04629,EMP019,PRJ016,2024-02-06,,billable
TS04630,EMP019,PRJ035,09.06.2025,7.5,billable
TS04631,EMP022,PRJ030,07/01/2025,6.6,internal
TS04632,EMP018,PRJ023,29/10/2025,7.1,billable
TS04633,EMP004,PRJ002,17/09/2024,1.2,billable
TS04634,EMP024,PRJ013,09/09/2025,4.0,billable
TS04635,EMP020,PRJ015,24/05/2024,6.9,billable
TS04636,EMP013,PRJ009,2025-01-06,5.7,internal
TS04637,EMP004,PRJ026,28.02.2024,2.5,billable
TS04638,EMP023,PRJ020,09.09.2024,5.7,billable
TS04639,EMP005,PRJ030,2025-07-24,5.0,billable
TS04640,EMP016,PRJ017,06/08/2025,3.9,billable
TS04641,EMP012,PRJ023,2025-04-14,6.1,internal
TS04642,EMP004,PRJ032,29.12.2025,7.1,billable
TS04643,EMP004,PRJ034,22.08.2024,1.9,billable
TS04644,EMP007,PRJ014,07/02/2025,7.0,internal
TS04645,EMP009,PRJ002,13.11.2025,2.9,billable
TS04646,EMP012,PRJ007,25.03.2024,2.1,billable
TS04647,EMP001,PRJ023,2024-01-09,7.6,billable
TS04648,EMP002,PRJ031,27.10.2025,3.0,billable
TS04649,EMP017,PRJ009,28/03/2025,6.5,internal
TS04650,EMP007,PRJ014,2024-11-21,5.9,billable
TS04651,EMP015,PRJ013,2024-05-16,6.0,billable
TS04652,EMP019,PRJ012,2024-03-22,6.8,
TS04653,EMP016,PRJ029,18.06.2024,1.5,billable
TS04654,EMP023,PRJ034,29/01/2025,7.7,billable
TS04655,EMP011,PRJ014,23/05/2025,1.5,internal
TS04656,EMP012,PRJ012,2024-01-05,4.9,billable
TS04657,EMP022,PRJ024,2024-02-22,4.3,billable
TS04658,EMP008,PRJ007,13/05/2024,5.3,internal
TS04659,EMP017,PRJ022,22.02.2024,7.3,internal
TS04660,EMP012,PRJ002,2025-06-24,2.0,
TS04661,EMP005,PRJ012,2024-01-29,4.9,billable
TS04662,EMP004,PRJ034,21/08/2025,6.9,internal
TS04663,EMP021,PRJ021,2025-08-06,3.9,billable
TS04664,EMP020,PRJ034,22/04/2025,7.6,billable
TS04665,EMP007,PRJ011,22.07.2024,1.1,internal
TS04666,EMP001,PRJ019,11.03.2024,4.3,billable
TS04667,EMP001,PRJ004,01/04/2025,4.6,billable
TS04668,EMP016,PRJ021,2024-12-16,5.8,billable
TS04669,EMP004,PRJ020,09/12/2024,1.3,billable
TS04670,EMP014,PRJ019,24.11.2025,3.8,billable
TS04671,EMP018,PRJ008,21/10/2024,6.4,billable
TS04672,EMP021,PRJ018,11.11.2025,3.3,billable
TS04673,EMP004,PRJ032,30/01/2025,2.8,billable
TS04674,EMP019,PRJ019,19.04.2024,4.0,internal
TS04675,EMP009,PRJ003,28.03.2025,4.9,billable
TS04676,EMP017,PRJ024,2025-07-01,3.2,billable
TS04677,EMP013,PRJ028,15/04/2025,5.5,internal
TS04678,EMP020,PRJ016,30/10/2025,5.1,billable
TS04679,EMP003,PRJ011,2024-10-14,5.0,internal
TS04680,EMP022,PRJ034,2024-05-30,7.5,billable
TS04681,EMP001,PRJ018,26.03.2025,1.0,billable
TS04682,EMP003,PRJ033,2025-04-02,3.6,internal
TS04683,EMP019,PRJ009,2024-02-21,6.8,internal
TS04684,EMP006,PRJ031,2024-08-01,7.7,internal
TS04685,EMP016,PRJ012,2024-03-15,2.1,billable
TS04686,EMP022,PRJ033,12/08/2025,3.4,billable
TS04687,EMP006,PRJ022,03.02.2025,3.7,billable
TS04688,EMP011,PRJ032,2025-07-04,2.5,billable
TS04689,EMP007,PRJ018,15.03.2024,6.7,internal
TS04690,EMP005,PRJ033,26/11/2024,4.0,internal
TS04691,EMP015,PRJ029,29/01/2024,6.2,internal
TS04692,EMP013,PRJ007,11/10/2024,6.5,billable
TS04693,EMP009,PRJ006,07/11/2025,4.4,billable
TS04694,EMP003,PRJ025,03/09/2024,4.5,billable
TS04695,EMP012,PRJ031,2025-12-25,4.4,billable
TS04696,EMP012,PRJ033,25/03/2025,4.0,billable
TS04697,EMP010,PRJ005,2024-10-07,2.2,billable
TS04698,EMP024,PRJ033,27.05.2025,4.3,billable
TS04699,EMP003,PRJ011,21.05.2024,2.4,billable
TS04700,EMP006,PRJ008,19/11/2024,4.9,billable
TS04701,EMP005,PRJ001,23/10/2024,6.0,internal
TS04702,EMP015,PRJ031,13/03/2024,3.5,internal
TS04703,EMP021,PRJ025,03.02.2025,1.0,billable
TS04704,EMP003,PRJ007,17/02/2025,5.8,billable
TS04705,EMP022,PRJ029,13.02.2025,7.5,internal
TS04706,EMP009,PRJ031,2025-02-07,1.3,billable
TS04707,EMP011,PRJ009,25/08/2025,4.1,billable
TS04708,EMP012,PRJ004,21/10/2024,5.0,billable
TS04709,EMP017,PRJ032,27/05/2024,,billable
TS04710,EMP003,PRJ024,2025-12-09,1.3,internal
TS04711,EMP022,PRJ015,22/10/2025,4.7,internal
TS04712,EMP016,PRJ009,2024-11-08,3.9,internal
TS04713,EMP003,PRJ017,10.09.2024,1.4,billable
TS04714,EMP008,PRJ016,2024-01-23,7.3,billable
TS04715,EMP022,PRJ002,14/02/2025,3.5,billable
TS04716,EMP012,PRJ009,16/12/2025,3.0,billable
TS04717,EMP007,PRJ027,15/09/2025,4.2,billable
TS04718,EMP011,PRJ005,2025-04-08,7.7,internal
TS04719,EMP003,PRJ016,02/12/2024,3.4,billable
TS04720,EMP008,PRJ014,09.07.2025,6.0,billable
TS04721,EMP022,PRJ017,2024-03-12,4.2,billable
TS04722,EMP002,PRJ008,2025-09-08,5.3,billable
TS04723,EMP014,PRJ009,27/09/2024,7.0,internal
TS04724,EMP006,PRJ013,06.02.2025,6.6,billable
TS04725,EMP012,PRJ008,13/05/2025,7.8,billable
TS04726,EMP020,PRJ004,02.04.2024,6.7,billable
TS04727,EMP016,PRJ005,15.09.2025,6.3,billable
TS04728,EMP022,PRJ009,10/01/2024,2.3,internal
TS04729,EMP004,PRJ024,14/10/2025,1.5,billable
TS04730,EMP013,PRJ011,08/11/2024,6.7,billable
TS04731,EMP004,PRJ026,2024-12-10,4.0,billable
TS04732,EMP012,PRJ003,2025-06-18,2.1,billable
TS04733,EMP022,PRJ035,2024-04-03,7.7,billable
TS04734,EMP020,PRJ034,2024-10-17,1.5,billable
TS04735,EMP017,PRJ020,15/07/2024,6.3,billable
TS04736,EMP024,PRJ014,09.09.2024,7.6,billable
TS04737,EMP020,PRJ030,26/01/2024,2.0,billable
TS04738,EMP001,PRJ001,2025-04-24,4.4,billable
TS04739,EMP023,PRJ016,14.05.2024,6.3,billable
TS04740,EMP012,PRJ022,2024-09-20,4.1,billable
TS04741,EMP008,PRJ022,26/11/2024,3.2,internal
TS04742,EMP013,PRJ027,2025-03-14,1.7,internal
TS04743,EMP019,PRJ009,2025-09-15,2.9,billable
TS04744,EMP012,PRJ004,2025-10-21,1.7,internal
TS04745,EMP014,PRJ011,28.04.2025,5.3,billable
TS04746,EMP006,PRJ019,02.04.2025,4.3,billable
TS04747,EMP020,PRJ003,14.08.2024,4.1,billable
TS04748,EMP012,PRJ016,05/08/2025,5.9,billable
TS04749,EMP010,PRJ012,27.03.2024,6.5,billable
TS04750,EMP023,PRJ026,2025-10-31,6.1,billable
TS04751,EMP009,PRJ013,07/02/2025,2.8,billable
TS04752,EMP006,PRJ027,25.08.2025,1.7,billable
TS04753,EMP001,PRJ004,21/04/2025,5.4,billable
TS04754,EMP011,PRJ011,17.04.2025,4.6,internal
TS04755,EMP018,PRJ021,2025-11-17,4.4,billable
TS04756,EMP007,PRJ003,2024-01-15,1.3,billable
TS04757,EMP005,PRJ022,10/06/2025,6.1,billable
TS04758,EMP010,PRJ026,2025-01-13,4.9,billable
TS04759,EMP015,PRJ002,04.09.2024,3.0,internal
TS04760,EMP010,PRJ025,30.12.2024,5.5,internal
TS04761,EMP010,PRJ005,2024-12-10,3.1,billable
TS04762,EMP016,PRJ014,19.11.2024,7.8,internal
TS04763,EMP016,PRJ026,05.08.2025,5.7,billable
TS04764,EMP011,PRJ027,2024-01-15,1.3,internal
TS04765,EMP011,PRJ010,05/07/2024,5.0,billable
TS04766,EMP003,PRJ001,2025-07-31,2.1,internal
TS04767,EMP011,PRJ023,06.05.2025,7.4,billable
TS04768,EMP008,PRJ032,10/02/2025,3.9,billable
TS04769,EMP007,PRJ004,08.07.2024,5.3,billable
TS04770,EMP005,PRJ012,27.08.2025,4.9,billable
TS04771,EMP025,PRJ010,14.11.2024,7.2,billable
TS04772,EMP012,PRJ003,01/04/2024,6.0,billable
TS04773,EMP018,PRJ017,29.01.2024,4.2,billable
TS04774,EMP007,PRJ004,14.07.2025,4.3,internal
TS04775,EMP016,PRJ026,15/04/2025,5.8,billable
TS04776,EMP013,PRJ028,05.02.2025,3.6,billable
TS04777,EMP001,PRJ020,05.08.2024,4.6,billable
TS04778,EMP001,PRJ034,02.12.2024,3.3,billable
TS04779,EMP006,PRJ025,2025-01-24,5.0,internal
TS04780,EMP011,PRJ029,11/06/2024,4.4,billable
TS04781,EMP018,PRJ011,29/04/2025,7.7,billable
TS04782,EMP022,PRJ016,16/09/2024,5.5,internal
TS04783,EMP012,PRJ007,2024-11-01,5.2,billable
TS04784,EMP017,PRJ026,21.06.2024,4.5,billable
